id,individualCount,sex,organismRemarks,eventID,eventDate,locationID,county,locality,verbatimElevation,decimalLatitude,decimalLongitude,scientificName,higherClassification,genus,subgenus,specificEpithet,vernacularName
INS:ProyectoDengue67217:Aed-196,3,2 Machos | 1 Hembra,,Barrio_Porvenir,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1115 m,3.2576061,-76.2318968,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-272,2,2 Hembras,,Barrio_Porvenir,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1115 m,3.2572085,-76.2322273,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-197,3,1 Macho | 2 Hembras,,Barrio_Porvenir,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1113 m,3.2577144,-76.2320946,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-198,1,Macho,,Barrio_Porvenir,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1118 m,3.2578321,-76.2317905,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-199,1,Macho,,Barrio_Porvenir,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1116 m,3.2587019,-76.2322835,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-200,1,Hembra,,Barrio_Porvenir,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1117 m,3.2593123,-76.2320372,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-201,1,Hembra,,Barrio_Porvenir,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio Porvenir de Miranda,1118 m,3.2601428,-76.2321521,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-202,1,Hembra,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1127 m,3.256155,-76.2274227,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-203,1,Macho,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1127 m,3.255418,-76.2273772,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-204,1,Hembra,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1126 m,3.2554298,-76.2276378,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-273,1,Hembra,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1132 m,3.2544893,-76.2269008,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-205,2,2 Hembras,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1135 m,3.2540134,-76.2267329,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-206,12,7 Machos | 5 Hembras,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1126 m,3.2551068,-76.228052,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-207,1,Hembra,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1120 m,3.2550391,-76.2288774,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-208,1,Hembra,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1124 m,3.2537382,-76.2285022,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-209,1,Hembra,,Barrio_El_Rosario,2021-11-09,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1127 m,3.2540642,-76.2281099,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-210,3,3 Hembras,,Barrio_El_Rosario,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1133 m,3.2539274,-76.2271878,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-211,2,1 Macho | 1 Hembra,,Barrio_El_Rosario,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1136 m,3.2535138,-76.2267563,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-212,1,Hembra,,Barrio_El_Rosario,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1136 m,3.2534754,-76.2268889,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-274,1,Hembra,,Barrio_El_Rosario,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio El Rosario de Miranda,1136 m,3.2534754,-76.2268889,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-213,1,Hembra,,Barrio_El_Triunfo,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio El Triunfo de Miranda,1111 m,3.2496565,-76.2307998,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-214,1,Macho,,Barrio_El_Triunfo,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio El Triunfo de Miranda,1110 m,3.2500476,-76.2315713,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-215,1,Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1094 m,3.2494345,-76.2351033,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-216,1,Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1096 m,3.2495403,-76.2335987,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-217,1,Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1096 m,3.2495867,-76.2335829,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-218,1,Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2497213,-76.2329239,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-219,1,Macho,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1104 m,3.2503281,-76.2328481,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-220,2,1 Macho | 1 Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1098 m,3.2503404,-76.2333705,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-221,1,Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1101 m,3.2507013,-76.2330782,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-222,1,Macho,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1102 m,3.2508223,-76.2335848,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-223,4,1 Macho | 3 Hembras,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2507862,-76.2338637,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-275,1,Hembra,,Barrio_La_Cabaña,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2507862,-76.2338637,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-224,1,Macho,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1102 m,3.2510141,-76.2331938,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-225,2,2 Hembras,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1105 m,3.2511816,-76.2327232,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-226,1,Macho,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1104 m,3.2517018,-76.2328678,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-227,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1104 m,3.2515267,-76.2327844,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-228,2,Hembras,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2517597,-76.2327763,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-229,2,1 Macho | 1 Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2519919,-76.2329163,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-276,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2519919,-76.2329163,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-230,3,1 Macho | 2 Hembras,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1100 m,3.2523965,-76.2331236,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-231,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2520415,-76.2334735,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-232,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.252056,-76.2334539,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-233,5,2 Machos | 3 Hembras,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2520719,-76.233407,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-277,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1103 m,3.2520719,-76.233407,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-234,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1104 m,3.2517914,-76.2335932,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-235,1,Hembra,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1104 m,3.2514615,-76.2335754,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-236,3,1 Macho | 2 Hembras,,Barrio_La_Cabaña,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio La Cabaña de Miranda,1104 m,3.2517941,-76.2336709,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-237,1,Macho,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1121 m,3.2487032,-76.2289241,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-238,11,10 Machos | 1 Hembra,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1120 m,3.2486437,-76.2289052,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-278,2,2 Hembras,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1120 m,3.2486437,-76.2289052,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-239,4,2 Machos | 2 Hembras,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1119 m,3.2484561,-76.2289659,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-240,3,1 Macho | 2 Hembras,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1121 m,3.2488105,-76.2290144,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-241,2,1 Macho | 1 Hembra,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1115 m,3.248219,-76.2292987,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-242,2,1 Macho | 1 Hembra,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1116 m,3.2474546,-76.2296573,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-243,3,3 Hembras,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1131 m,3.2507058,-76.226519,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-244,1,Hembra,,Barrio_San_Antonio,2021-11-10,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1113 m,3.2479756,-76.228933,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-245,3,1 Macho | 2 Hembras,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1107 m,3.2482879,-76.2309356,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-246,6,4 Machos | 2 Hembras,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1104 m,3.2485815,-76.2316932,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-247,8,4 Machos | 4 Hembras,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1105 m,3.2489307,-76.2317891,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-248,1,Macho,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1105 m,3.2489456,-76.2317728,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-249,20,15 Machos | 5 Hembras,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1105 m,3.2488142,-76.2316651,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-279,1,Hembra,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1105 m,3.2488142,-76.2316651,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-250,1,Hembra,,Barrio_San_Antonio,2021-11-11,CO:19455,Miranda,Casa ubicada en el barrio San Antonio de Miranda,1106 m,3.2482049,-76.2309675,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
